MM/DD/YYYY-hr:mn:se,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
07/30/2025-15:36:48.241910,0.0,0.0,0.0,0.05,0.0,0.02,0.0,11.51,39.54,0.0,0.29,0.13,0.06,5.29,6.54,6.05,4.93,0.0,0.0,4.59,3.97,0.0,4.42,0.4,0.0,16.99,7.33,1.7,1.86,0.21,4.87,1.18,0.0,0.2,3.87,1.74
07/30/2025-15:36:48.746491,0.0,0.0,0.0,0.05,0.0,0.02,0.0,11.51,39.54,0.0,0.29,0.13,0.06,5.29,6.54,6.05,4.93,0.0,0.0,4.59,3.97,0.0,4.42,0.4,0.0,16.99,7.33,1.7,1.86,0.21,4.87,1.18,0.0,0.2,3.87,1.74
07/30/2025-15:36:49.241455,0.0,0.0,0.0,0.05,0.0,0.02,0.0,11.51,39.54,0.0,0.29,0.13,0.06,5.29,6.54,6.05,4.93,0.0,0.0,4.59,3.97,0.0,4.42,0.4,0.0,16.99,7.33,1.7,1.86,0.21,4.87,1.18,0.0,0.2,3.87,1.74
07/30/2025-15:36:49.766279,0.0,0.0,0.0,0.05,0.0,0.02,0.0,11.51,39.54,0.0,0.29,0.13,0.06,5.29,6.54,6.05,4.93,0.0,0.0,4.59,3.97,0.0,4.42,0.4,0.0,16.99,7.33,1.7,1.86,0.21,4.87,1.18,0.0,0.2,3.87,1.74
07/30/2025-15:36:50.297915,0.0,0.0,0.0,-0.0,0.0,0.05,0.0,11.9,41.98,0.0,0.42,0.19,0.02,6.46,7.54,5.9,4.95,0.0,0.0,4.91,4.14,0.0,4.43,0.34,0.0,17.21,8.2,1.71,1.5,0.24,5.01,1.22,0.0,0.08,3.78,1.91
07/30/2025-15:36:51.257400,0.0,0.0,0.0,-0.0,0.0,0.05,0.0,11.9,41.98,0.0,0.42,0.19,0.02,6.46,7.54,5.9,4.95,0.0,0.0,4.91,4.14,0.0,4.43,0.34,0.0,17.21,8.2,1.71,1.5,0.24,5.01,1.22,0.0,0.08,3.78,1.91
07/30/2025-15:36:51.724874,0.0,0.0,0.0,-0.0,0.0,0.03,0.0,11.87,42.62,0.0,0.35,0.22,0.05,6.5,7.94,5.43,5.04,0.0,0.0,5.11,4.25,0.0,4.5,0.4,0.0,17.2,9.18,1.71,1.75,0.26,5.03,1.32,0.0,0.11,3.84,1.76
07/30/2025-15:36:52.260873,0.0,0.0,0.0,-0.0,0.0,0.03,0.0,11.87,42.62,0.0,0.35,0.22,0.05,6.5,7.94,5.43,5.04,0.0,0.0,5.11,4.25,0.0,4.5,0.4,0.0,17.2,9.18,1.71,1.75,0.26,5.03,1.32,0.0,0.11,3.84,1.76
07/30/2025-15:36:52.731668,0.0,0.0,0.0,-0.0,0.0,0.03,0.0,11.87,42.62,0.0,0.35,0.22,0.05,6.5,7.94,5.43,5.04,0.0,0.0,5.11,4.25,0.0,4.5,0.4,0.0,17.2,9.18,1.71,1.75,0.26,5.03,1.32,0.0,0.11,3.84,1.76
07/30/2025-15:36:53.293277,0.0,0.0,0.0,-0.0,0.0,0.03,0.0,11.87,42.62,0.0,0.35,0.22,0.05,6.5,7.94,5.43,5.04,0.0,0.0,5.11,4.25,0.0,4.5,0.4,0.0,17.2,9.18,1.71,1.75,0.26,5.03,1.32,0.0,0.11,3.84,1.76
07/30/2025-15:36:53.814890,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,7.12,0.0,0.0,0.09,0.03,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.53,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.22,0.0,0.0
07/30/2025-15:36:54.282874,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,7.12,0.0,0.0,0.09,0.03,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.53,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.22,0.0,0.0
07/30/2025-15:36:54.709245,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,7.12,0.0,0.0,0.09,0.03,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.53,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.22,0.0,0.0
07/30/2025-15:36:55.210123,0.0,0.47,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.28,0.0,0.0
07/30/2025-15:36:55.664282,0.0,0.47,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.28,0.0,0.0
07/30/2025-15:36:56.141905,0.0,0.47,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.28,0.0,0.0
07/30/2025-15:36:56.604885,0.0,0.47,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.28,0.0,0.0
07/30/2025-15:36:57.076251,0.0,0.28,0.0,0.0,0.16,0.06,0.02,0.0,0.0,0.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.47,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.17,0.0,0.0
07/30/2025-15:36:57.552112,0.0,0.28,0.0,0.0,0.16,0.06,0.02,0.0,0.0,0.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.47,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.17,0.0,0.0
07/30/2025-15:36:58.076192,0.0,0.28,0.0,0.0,0.16,0.06,0.02,0.0,0.0,0.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.47,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.17,0.0,0.0
07/30/2025-15:36:58.554299,0.0,0.28,0.0,0.0,0.16,0.06,0.02,0.0,0.0,0.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.47,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.17,0.0,0.0
07/30/2025-15:36:59.001663,0.0,0.39,0.0,0.0,0.33,0.03,0.0,0.0,0.0,0.0,0.07,0.05,0.01,0.0,0.0,0.0,0.0,0.07,0.24,0.0,0.0,1.35,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.11,0.0,0.0
