MM/DD/YYYY-hr:mn:se,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
07/30/2025-15:55:51.786520,0.0,0.0,0.33,0.0,0.0,0.02,0.13,13.18,13.64,0.0,1.7,0.55,0.0,13.61,9.07,3.94,6.68,0.14,2.61,0.64,1.31,0.0,3.84,0.33,4.94,18.92,3.27,1.81,2.73,0.11,1.19,1.74,0.88,1.38,1.8,0.37
07/30/2025-15:55:52.273721,0.0,0.0,0.46,0.0,0.0,0.0,0.11,13.19,13.19,0.0,1.74,0.58,0.0,13.94,9.16,3.97,6.75,0.2,0.0,0.0,1.26,0.0,3.83,0.31,4.98,19.29,3.36,1.86,2.77,0.14,1.31,1.72,1.2,1.44,1.72,0.37
07/30/2025-15:55:52.727662,0.0,0.0,0.46,0.0,0.0,0.0,0.11,13.19,13.19,0.0,1.74,0.58,0.0,13.94,9.16,3.97,6.75,0.2,0.0,0.0,1.26,0.0,3.83,0.31,4.98,19.29,3.36,1.86,2.77,0.14,1.31,1.72,1.2,1.44,1.72,0.37
07/30/2025-15:55:53.149458,0.0,0.0,0.46,0.0,0.0,0.0,0.11,13.19,13.19,0.0,1.74,0.58,0.0,13.94,9.16,3.97,6.75,0.2,0.0,0.0,1.26,0.0,3.83,0.31,4.98,19.29,3.36,1.86,2.77,0.14,1.31,1.72,1.2,1.44,1.72,0.37
07/30/2025-15:55:53.654321,0.0,0.0,0.46,0.0,0.0,0.0,0.11,13.19,13.19,0.0,1.74,0.58,0.0,13.94,9.16,3.97,6.75,0.2,0.0,0.0,1.26,0.0,3.83,0.31,4.98,19.29,3.36,1.86,2.77,0.14,1.31,1.72,1.2,1.44,1.72,0.37
07/30/2025-15:55:54.105877,0.0,0.0,0.39,0.01,0.0,0.01,0.14,13.24,13.86,0.0,1.85,0.58,0.0,14.17,9.16,3.96,6.77,0.22,0.0,0.32,1.29,0.0,3.86,0.31,4.92,19.23,3.24,1.93,2.77,0.1,1.18,1.73,1.87,1.47,1.73,0.33
07/30/2025-15:55:54.593286,0.0,0.0,0.39,0.01,0.0,0.01,0.14,13.24,13.86,0.0,1.85,0.58,0.0,14.17,9.16,3.96,6.77,0.22,0.0,0.32,1.29,0.0,3.86,0.31,4.92,19.23,3.24,1.93,2.77,0.1,1.18,1.73,1.87,1.47,1.73,0.33
07/30/2025-15:55:55.037889,0.0,0.0,0.39,0.01,0.0,0.01,0.14,13.24,13.86,0.0,1.85,0.58,0.0,14.17,9.16,3.96,6.77,0.22,0.0,0.32,1.29,0.0,3.86,0.31,4.92,19.23,3.24,1.93,2.77,0.1,1.18,1.73,1.87,1.47,1.73,0.33
07/30/2025-15:55:55.465389,0.0,0.0,0.39,0.01,0.0,0.01,0.14,13.24,13.86,0.0,1.85,0.58,0.0,14.17,9.16,3.96,6.77,0.22,0.0,0.32,1.29,0.0,3.86,0.31,4.92,19.23,3.24,1.93,2.77,0.1,1.18,1.73,1.87,1.47,1.73,0.33
07/30/2025-15:55:56.057629,0.0,0.0,0.5,0.01,0.0,0.01,0.17,13.27,13.84,0.0,1.9,0.59,0.01,14.38,9.21,3.98,6.78,0.2,1.18,0.21,1.26,0.0,3.85,0.31,5.06,19.16,3.27,2.03,2.77,0.0,1.21,1.65,1.61,1.38,1.87,0.38
07/30/2025-15:55:56.513069,0.0,0.0,0.5,0.01,0.0,0.01,0.17,13.27,13.84,0.0,1.9,0.59,0.01,14.38,9.21,3.98,6.78,0.2,1.18,0.21,1.26,0.0,3.85,0.31,5.06,19.16,3.27,2.03,2.77,0.0,1.21,1.65,1.61,1.38,1.87,0.38
07/30/2025-15:55:56.996498,0.0,0.0,0.5,0.01,0.0,0.01,0.17,13.27,13.84,0.0,1.9,0.59,0.01,14.38,9.21,3.98,6.78,0.2,1.18,0.21,1.26,0.0,3.85,0.31,5.06,19.16,3.27,2.03,2.77,0.0,1.21,1.65,1.61,1.38,1.87,0.38
07/30/2025-15:55:57.452614,0.0,0.0,0.5,0.01,0.0,0.01,0.17,13.27,13.84,0.0,1.9,0.59,0.01,14.38,9.21,3.98,6.78,0.2,1.18,0.21,1.26,0.0,3.85,0.31,5.06,19.16,3.27,2.03,2.77,0.0,1.21,1.65,1.61,1.38,1.87,0.38
07/30/2025-15:55:57.901172,0.14,0.0,0.5,0.01,0.0,0.02,0.16,13.34,14.22,0.0,2.02,0.54,0.03,14.53,9.2,3.99,6.8,0.27,2.43,0.53,1.27,0.0,3.88,0.33,5.19,19.34,3.34,2.16,2.74,0.1,1.2,1.69,1.59,1.41,1.9,0.38
07/30/2025-15:55:58.365544,0.14,0.0,0.5,0.01,0.0,0.02,0.16,13.34,14.22,0.0,2.02,0.54,0.03,14.53,9.2,3.99,6.8,0.27,2.43,0.53,1.27,0.0,3.88,0.33,5.19,19.34,3.34,2.16,2.74,0.1,1.2,1.69,1.59,1.41,1.9,0.38
07/30/2025-15:55:58.826315,0.14,0.0,0.5,0.01,0.0,0.02,0.16,13.34,14.22,0.0,2.02,0.54,0.03,14.53,9.2,3.99,6.8,0.27,2.43,0.53,1.27,0.0,3.88,0.33,5.19,19.34,3.34,2.16,2.74,0.1,1.2,1.69,1.59,1.41,1.9,0.38
07/30/2025-15:55:59.326139,0.05,0.0,0.37,0.0,0.0,0.02,0.13,13.38,14.43,0.0,1.61,0.61,0.05,12.99,9.34,3.89,5.22,-0.0,0.0,0.0,1.16,0.0,3.56,0.2,4.43,18.52,3.25,1.88,2.73,0.02,0.96,1.7,0.0,1.72,2.08,0.39
07/30/2025-15:55:59.816800,0.05,0.0,0.37,0.0,0.0,0.02,0.13,13.38,14.43,0.0,1.61,0.61,0.05,12.99,9.34,3.89,5.22,-0.0,0.0,0.0,1.16,0.0,3.56,0.2,4.43,18.52,3.25,1.88,2.73,0.02,0.96,1.7,0.0,1.72,2.08,0.39
07/30/2025-15:56:00.302439,0.05,0.0,0.37,0.0,0.0,0.02,0.13,13.38,14.43,0.0,1.61,0.61,0.05,12.99,9.34,3.89,5.22,-0.0,0.0,0.0,1.16,0.0,3.56,0.2,4.43,18.52,3.25,1.88,2.73,0.02,0.96,1.7,0.0,1.72,2.08,0.39
07/30/2025-15:56:00.813250,0.05,0.0,0.37,0.0,0.0,0.02,0.13,13.38,14.43,0.0,1.61,0.61,0.05,12.99,9.34,3.89,5.22,-0.0,0.0,0.0,1.16,0.0,3.56,0.2,4.43,18.52,3.25,1.88,2.73,0.02,0.96,1.7,0.0,1.72,2.08,0.39
07/30/2025-15:56:01.250679,0.0,0.0,0.52,0.01,0.0,0.01,0.08,13.45,15.07,0.0,1.8,0.65,0.0,14.1,9.36,3.96,6.24,0.21,0.0,0.0,1.1,0.0,3.83,0.33,5.02,18.11,3.39,1.77,2.74,0.05,0.0,1.77,0.37,1.69,2.29,0.37
07/30/2025-15:56:01.751892,0.0,0.0,0.52,0.01,0.0,0.01,0.08,13.45,15.07,0.0,1.8,0.65,0.0,14.1,9.36,3.96,6.24,0.21,0.0,0.0,1.1,0.0,3.83,0.33,5.02,18.11,3.39,1.77,2.74,0.05,0.0,1.77,0.37,1.69,2.29,0.37
07/30/2025-15:56:02.238014,0.0,0.0,0.52,0.01,0.0,0.01,0.08,13.45,15.07,0.0,1.8,0.65,0.0,14.1,9.36,3.96,6.24,0.21,0.0,0.0,1.1,0.0,3.83,0.33,5.02,18.11,3.39,1.77,2.74,0.05,0.0,1.77,0.37,1.69,2.29,0.37
07/30/2025-15:56:02.708161,0.0,0.0,0.52,0.01,0.0,0.01,0.08,13.45,15.07,0.0,1.8,0.65,0.0,14.1,9.36,3.96,6.24,0.21,0.0,0.0,1.1,0.0,3.83,0.33,5.02,18.11,3.39,1.77,2.74,0.05,0.0,1.77,0.37,1.69,2.29,0.37
07/30/2025-15:56:03.194397,0.09,0.0,0.54,0.0,0.0,0.03,0.14,13.51,15.29,0.0,1.84,0.59,0.0,14.92,9.47,3.98,6.36,0.2,0.0,0.0,1.22,0.0,3.79,0.33,5.33,18.6,3.39,1.87,2.76,0.11,0.89,1.77,1.32,1.51,2.27,0.4
07/30/2025-15:56:03.651899,0.09,0.0,0.54,0.0,0.0,0.03,0.14,13.51,15.29,0.0,1.84,0.59,0.0,14.92,9.47,3.98,6.36,0.2,0.0,0.0,1.22,0.0,3.79,0.33,5.33,18.6,3.39,1.87,2.76,0.11,0.89,1.77,1.32,1.51,2.27,0.4
07/30/2025-15:56:04.098574,0.09,0.0,0.54,0.0,0.0,0.03,0.14,13.51,15.29,0.0,1.84,0.59,0.0,14.92,9.47,3.98,6.36,0.2,0.0,0.0,1.22,0.0,3.79,0.33,5.33,18.6,3.39,1.87,2.76,0.11,0.89,1.77,1.32,1.51,2.27,0.4
07/30/2025-15:56:04.592984,0.0,0.0,0.56,0.0,0.0,0.02,0.09,13.63,15.6,0.0,2.08,0.58,0.03,15.12,9.5,4.0,6.51,0.24,0.0,0.25,1.32,0.0,3.79,0.35,5.47,18.72,3.54,1.93,2.81,0.06,0.96,1.73,1.45,1.6,2.27,0.42
07/30/2025-15:56:05.068661,0.0,0.0,0.56,0.0,0.0,0.02,0.09,13.63,15.6,0.0,2.08,0.58,0.03,15.12,9.5,4.0,6.51,0.24,0.0,0.25,1.32,0.0,3.79,0.35,5.47,18.72,3.54,1.93,2.81,0.06,0.96,1.73,1.45,1.6,2.27,0.42
07/30/2025-15:56:05.509851,0.0,0.0,0.56,0.0,0.0,0.02,0.09,13.63,15.6,0.0,2.08,0.58,0.03,15.12,9.5,4.0,6.51,0.24,0.0,0.25,1.32,0.0,3.79,0.35,5.47,18.72,3.54,1.93,2.81,0.06,0.96,1.73,1.45,1.6,2.27,0.42
07/30/2025-15:56:06.008161,0.0,0.0,0.56,0.0,0.0,0.02,0.09,13.63,15.6,0.0,2.08,0.58,0.03,15.12,9.5,4.0,6.51,0.24,0.0,0.25,1.32,0.0,3.79,0.35,5.47,18.72,3.54,1.93,2.81,0.06,0.96,1.73,1.45,1.6,2.27,0.42
07/30/2025-15:56:06.452870,0.0,0.0,0.52,0.03,0.0,0.02,0.11,13.6,15.88,0.0,2.07,0.61,0.06,15.38,9.52,4.0,6.59,0.32,0.0,-0.0,1.32,0.0,3.79,0.31,5.45,18.4,3.48,1.93,2.79,0.13,1.27,1.72,1.4,1.54,2.25,0.43
07/30/2025-15:56:06.917658,0.0,0.0,0.52,0.03,0.0,0.02,0.11,13.6,15.88,0.0,2.07,0.61,0.06,15.38,9.52,4.0,6.59,0.32,0.0,-0.0,1.32,0.0,3.79,0.31,5.45,18.4,3.48,1.93,2.79,0.13,1.27,1.72,1.4,1.54,2.25,0.43
07/30/2025-15:56:07.367146,0.0,0.0,0.52,0.03,0.0,0.02,0.11,13.6,15.88,0.0,2.07,0.61,0.06,15.38,9.52,4.0,6.59,0.32,0.0,-0.0,1.32,0.0,3.79,0.31,5.45,18.4,3.48,1.93,2.79,0.13,1.27,1.72,1.4,1.54,2.25,0.43
07/30/2025-15:56:07.855873,0.0,0.0,0.52,0.03,0.0,0.02,0.11,13.6,15.88,0.0,2.07,0.61,0.06,15.38,9.52,4.0,6.59,0.32,0.0,-0.0,1.32,0.0,3.79,0.31,5.45,18.4,3.48,1.93,2.79,0.13,1.27,1.72,1.4,1.54,2.25,0.43
07/30/2025-15:56:08.390913,0.0,0.0,0.48,0.06,0.0,0.02,0.09,13.67,15.74,0.0,2.09,0.59,0.01,15.87,9.52,4.01,6.62,0.27,0.0,0.11,1.32,0.0,3.79,0.29,5.65,18.38,3.33,2.0,2.84,0.13,1.28,1.73,1.72,1.51,2.27,0.42
07/30/2025-15:56:08.829017,0.0,0.0,0.48,0.06,0.0,0.02,0.09,13.67,15.74,0.0,2.09,0.59,0.01,15.87,9.52,4.01,6.62,0.27,0.0,0.11,1.32,0.0,3.79,0.29,5.65,18.38,3.33,2.0,2.84,0.13,1.28,1.73,1.72,1.51,2.27,0.42
07/30/2025-15:56:09.313204,0.0,0.0,0.48,0.06,0.0,0.02,0.09,13.67,15.74,0.0,2.09,0.59,0.01,15.87,9.52,4.01,6.62,0.27,0.0,0.11,1.32,0.0,3.79,0.29,5.65,18.38,3.33,2.0,2.84,0.13,1.28,1.73,1.72,1.51,2.27,0.42
07/30/2025-15:56:09.784215,0.0,0.0,0.48,0.06,0.0,0.02,0.09,13.67,15.74,0.0,2.09,0.59,0.01,15.87,9.52,4.01,6.62,0.27,0.0,0.11,1.32,0.0,3.79,0.29,5.65,18.38,3.33,2.0,2.84,0.13,1.28,1.73,1.72,1.51,2.27,0.42
07/30/2025-15:56:10.485734,0.05,0.0,0.58,0.02,0.0,0.01,-0.0,13.76,15.61,0.0,2.17,0.62,0.03,16.23,9.52,3.98,6.62,0.31,0.0,0.0,1.42,0.0,3.83,0.35,5.76,18.33,3.45,2.03,2.84,0.13,2.07,1.81,1.8,1.41,2.3,0.44
07/30/2025-15:56:10.996617,0.05,0.0,0.58,0.02,0.0,0.01,-0.0,13.76,15.61,0.0,2.17,0.62,0.03,16.23,9.52,3.98,6.62,0.31,0.0,0.0,1.42,0.0,3.83,0.35,5.76,18.33,3.45,2.03,2.84,0.13,2.07,1.81,1.8,1.41,2.3,0.44
07/30/2025-15:56:11.547640,0.05,0.0,0.58,0.02,0.0,0.01,-0.0,13.76,15.61,0.0,2.17,0.62,0.03,16.23,9.52,3.98,6.62,0.31,0.0,0.0,1.42,0.0,3.83,0.35,5.76,18.33,3.45,2.03,2.84,0.13,2.07,1.81,1.8,1.41,2.3,0.44
07/30/2025-15:56:12.152567,0.09,0.0,0.6,0.02,0.0,0.0,0.14,13.63,15.74,0.0,2.21,0.58,0.02,16.31,9.5,4.0,6.51,0.26,0.0,0.57,1.47,0.0,3.88,0.37,5.69,18.73,3.4,2.02,2.87,0.16,2.15,1.73,-0.0,1.57,2.25,0.44
07/30/2025-15:56:12.683831,0.09,0.0,0.6,0.02,0.0,0.0,0.14,13.63,15.74,0.0,2.21,0.58,0.02,16.31,9.5,4.0,6.51,0.26,0.0,0.57,1.47,0.0,3.88,0.37,5.69,18.73,3.4,2.02,2.87,0.16,2.15,1.73,-0.0,1.57,2.25,0.44
07/30/2025-15:56:13.152671,0.09,0.0,0.6,0.02,0.0,0.0,0.14,13.63,15.74,0.0,2.21,0.58,0.02,16.31,9.5,4.0,6.51,0.26,0.0,0.57,1.47,0.0,3.88,0.37,5.69,18.73,3.4,2.02,2.87,0.16,2.15,1.73,-0.0,1.57,2.25,0.44
07/30/2025-15:56:13.598404,0.0,0.0,0.6,0.04,0.0,0.0,0.09,13.69,16.5,0.0,2.18,0.61,0.04,16.54,9.52,4.0,6.71,0.37,0.0,0.74,1.48,0.0,3.91,0.39,5.89,19.31,3.55,1.99,2.86,0.14,1.97,1.73,0.0,1.57,2.21,0.44
07/30/2025-15:56:14.073535,0.0,0.0,0.6,0.04,0.0,0.0,0.09,13.69,16.5,0.0,2.18,0.61,0.04,16.54,9.52,4.0,6.71,0.37,0.0,0.74,1.48,0.0,3.91,0.39,5.89,19.31,3.55,1.99,2.86,0.14,1.97,1.73,0.0,1.57,2.21,0.44
07/30/2025-15:56:14.599366,0.0,0.0,0.6,0.04,0.0,0.0,0.09,13.69,16.5,0.0,2.18,0.61,0.04,16.54,9.52,4.0,6.71,0.37,0.0,0.74,1.48,0.0,3.91,0.39,5.89,19.31,3.55,1.99,2.86,0.14,1.97,1.73,0.0,1.57,2.21,0.44
07/30/2025-15:56:15.048084,0.0,0.0,0.6,0.04,0.0,0.0,0.09,13.69,16.5,0.0,2.18,0.61,0.04,16.54,9.52,4.0,6.71,0.37,0.0,0.74,1.48,0.0,3.91,0.39,5.89,19.31,3.55,1.99,2.86,0.14,1.97,1.73,0.0,1.57,2.21,0.44
07/30/2025-15:56:15.509133,0.0,0.0,0.69,0.02,0.0,0.0,0.14,13.7,16.59,0.0,2.21,0.54,0.03,16.54,9.53,4.02,6.76,0.37,0.0,0.81,1.51,0.0,3.9,0.39,5.93,18.75,3.55,1.98,2.84,0.08,2.02,1.69,0.23,1.76,2.38,0.45
07/30/2025-15:56:15.955441,0.0,0.0,0.69,0.02,0.0,0.0,0.14,13.7,16.59,0.0,2.21,0.54,0.03,16.54,9.53,4.02,6.76,0.37,0.0,0.81,1.51,0.0,3.9,0.39,5.93,18.75,3.55,1.98,2.84,0.08,2.02,1.69,0.23,1.76,2.38,0.45
07/30/2025-15:56:16.956150,0.0,0.0,0.58,0.02,0.0,0.0,0.11,13.78,16.6,0.0,2.11,0.48,-0.0,16.44,9.47,4.0,6.79,0.35,0.0,0.46,1.57,0.0,3.93,0.35,5.82,18.91,3.54,2.15,2.82,0.11,1.88,1.8,0.45,1.6,2.28,0.45
07/30/2025-15:56:17.502292,0.0,0.0,0.58,0.02,0.0,0.0,0.11,13.78,16.6,0.0,2.11,0.48,-0.0,16.44,9.47,4.0,6.79,0.35,0.0,0.46,1.57,0.0,3.93,0.35,5.82,18.91,3.54,2.15,2.82,0.11,1.88,1.8,0.45,1.6,2.28,0.45
07/30/2025-15:56:18.017819,0.0,0.0,0.58,0.02,0.0,0.0,0.11,13.78,16.6,0.0,2.11,0.48,-0.0,16.44,9.47,4.0,6.79,0.35,0.0,0.46,1.57,0.0,3.93,0.35,5.82,18.91,3.54,2.15,2.82,0.11,1.88,1.8,0.45,1.6,2.28,0.45
07/30/2025-15:56:18.569698,0.0,0.0,0.58,0.02,0.0,0.0,0.11,13.78,16.6,0.0,2.11,0.48,-0.0,16.44,9.47,4.0,6.79,0.35,0.0,0.46,1.57,0.0,3.93,0.35,5.82,18.91,3.54,2.15,2.82,0.11,1.88,1.8,0.45,1.6,2.28,0.45
07/30/2025-15:56:19.028857,0.0,0.0,0.5,0.02,0.0,0.01,0.08,13.73,16.78,0.0,2.09,0.43,0.01,16.54,9.53,4.02,6.76,0.31,0.0,0.0,1.57,0.0,3.92,0.41,5.9,19.02,3.55,2.54,2.84,0.14,2.11,1.78,0.68,1.72,2.54,0.47
07/30/2025-15:56:19.526059,0.0,0.0,0.5,0.02,0.0,0.01,0.08,13.73,16.78,0.0,2.09,0.43,0.01,16.54,9.53,4.02,6.76,0.31,0.0,0.0,1.57,0.0,3.92,0.41,5.9,19.02,3.55,2.54,2.84,0.14,2.11,1.78,0.68,1.72,2.54,0.47
07/30/2025-15:56:20.002082,0.0,0.0,0.5,0.02,0.0,0.01,0.08,13.73,16.78,0.0,2.09,0.43,0.01,16.54,9.53,4.02,6.76,0.31,0.0,0.0,1.57,0.0,3.92,0.41,5.9,19.02,3.55,2.54,2.84,0.14,2.11,1.78,0.68,1.72,2.54,0.47
07/30/2025-15:56:20.579982,0.05,0.0,0.58,0.03,0.0,0.01,0.09,13.81,16.91,0.0,2.09,0.39,0.02,16.64,9.55,4.03,6.8,0.36,0.0,0.0,1.57,0.0,3.95,0.39,5.94,18.96,3.42,2.42,2.84,0.14,2.21,1.76,0.8,1.76,2.54,0.46
07/30/2025-15:56:21.079743,0.05,0.0,0.58,0.03,0.0,0.01,0.09,13.81,16.91,0.0,2.09,0.39,0.02,16.64,9.55,4.03,6.8,0.36,0.0,0.0,1.57,0.0,3.95,0.39,5.94,18.96,3.42,2.42,2.84,0.14,2.21,1.76,0.8,1.76,2.54,0.46
07/30/2025-15:56:21.592946,0.05,0.0,0.58,0.03,0.0,0.01,0.09,13.81,16.91,0.0,2.09,0.39,0.02,16.64,9.55,4.03,6.8,0.36,0.0,0.0,1.57,0.0,3.95,0.39,5.94,18.96,3.42,2.42,2.84,0.14,2.21,1.76,0.8,1.76,2.54,0.46
07/30/2025-15:56:22.090694,0.05,0.0,0.58,0.03,0.0,0.01,0.09,13.81,16.91,0.0,2.09,0.39,0.02,16.64,9.55,4.03,6.8,0.36,0.0,0.0,1.57,0.0,3.95,0.39,5.94,18.96,3.42,2.42,2.84,0.14,2.21,1.76,0.8,1.76,2.54,0.46
07/30/2025-15:56:22.520988,0.0,0.0,0.54,0.0,0.0,0.02,0.13,13.86,17.04,0.0,2.24,0.36,0.04,16.95,9.62,4.06,6.71,0.32,0.0,0.04,1.57,0.0,3.8,0.31,5.78,18.85,3.49,2.65,2.79,0.13,0.06,1.78,0.7,1.63,2.42,0.44
07/30/2025-15:56:23.043047,0.0,0.0,0.54,0.0,0.0,0.02,0.13,13.86,17.04,0.0,2.24,0.36,0.04,16.95,9.62,4.06,6.71,0.32,0.0,0.04,1.57,0.0,3.8,0.31,5.78,18.85,3.49,2.65,2.79,0.13,0.06,1.78,0.7,1.63,2.42,0.44
07/30/2025-15:56:23.566231,0.0,0.0,0.54,0.0,0.0,0.02,0.13,13.86,17.04,0.0,2.24,0.36,0.04,16.95,9.62,4.06,6.71,0.32,0.0,0.04,1.57,0.0,3.8,0.31,5.78,18.85,3.49,2.65,2.79,0.13,0.06,1.78,0.7,1.63,2.42,0.44
07/30/2025-15:56:24.066400,0.0,0.0,0.39,0.02,0.0,-0.0,0.13,13.75,16.71,0.0,1.57,0.15,0.04,16.75,9.46,4.07,6.85,0.29,0.0,0.14,1.62,0.0,3.92,0.41,5.42,18.99,3.55,2.75,2.86,0.06,0.0,1.76,1.17,1.72,2.49,0.45
07/30/2025-15:56:24.543831,0.0,0.0,0.39,0.02,0.0,-0.0,0.13,13.75,16.71,0.0,1.57,0.15,0.04,16.75,9.46,4.07,6.85,0.29,0.0,0.14,1.62,0.0,3.92,0.41,5.42,18.99,3.55,2.75,2.86,0.06,0.0,1.76,1.17,1.72,2.49,0.45
07/30/2025-15:56:24.968998,0.0,0.0,0.39,0.02,0.0,-0.0,0.13,13.75,16.71,0.0,1.57,0.15,0.04,16.75,9.46,4.07,6.85,0.29,0.0,0.14,1.62,0.0,3.92,0.41,5.42,18.99,3.55,2.75,2.86,0.06,0.0,1.76,1.17,1.72,2.49,0.45
07/30/2025-15:56:25.953903,0.09,0.0,0.48,0.03,0.0,0.02,0.14,13.84,17.04,0.0,2.08,0.25,0.07,17.08,9.64,4.09,6.87,0.33,0.0,0.5,1.58,0.0,3.94,0.35,5.34,19.13,3.58,2.64,2.82,0.14,0.86,1.82,0.08,2.6,2.4,0.49
07/30/2025-15:56:26.424749,0.09,0.0,0.48,0.03,0.0,0.02,0.14,13.84,17.04,0.0,2.08,0.25,0.07,17.08,9.64,4.09,6.87,0.33,0.0,0.5,1.58,0.0,3.94,0.35,5.34,19.13,3.58,2.64,2.82,0.14,0.86,1.82,0.08,2.6,2.4,0.49
07/30/2025-15:56:26.940960,0.09,0.0,0.48,0.03,0.0,0.02,0.14,13.84,17.04,0.0,2.08,0.25,0.07,17.08,9.64,4.09,6.87,0.33,0.0,0.5,1.58,0.0,3.94,0.35,5.34,19.13,3.58,2.64,2.82,0.14,0.86,1.82,0.08,2.6,2.4,0.49
07/30/2025-15:56:27.377982,0.09,0.0,0.48,0.03,0.0,0.02,0.14,13.84,17.04,0.0,2.08,0.25,0.07,17.08,9.64,4.09,6.87,0.33,0.0,0.5,1.58,0.0,3.94,0.35,5.34,19.13,3.58,2.64,2.82,0.14,0.86,1.82,0.08,2.6,2.4,0.49
07/30/2025-15:56:27.791065,0.0,0.0,0.64,0.01,0.0,0.02,0.11,13.93,17.21,0.0,1.61,0.37,0.06,15.54,9.5,4.0,6.18,0.25,0.0,0.0,1.52,0.0,3.91,0.45,3.34,19.22,3.27,2.72,2.89,0.19,0.29,1.84,0.0,2.32,2.42,0.49
07/30/2025-15:56:28.357128,0.0,0.0,0.64,0.01,0.0,0.02,0.11,13.93,17.21,0.0,1.61,0.37,0.06,15.54,9.5,4.0,6.18,0.25,0.0,0.0,1.52,0.0,3.91,0.45,3.34,19.22,3.27,2.72,2.89,0.19,0.29,1.84,0.0,2.32,2.42,0.49
07/30/2025-15:56:28.810672,0.0,0.0,0.64,0.01,0.0,0.02,0.11,13.93,17.21,0.0,1.61,0.37,0.06,15.54,9.5,4.0,6.18,0.25,0.0,0.0,1.52,0.0,3.91,0.45,3.34,19.22,3.27,2.72,2.89,0.19,0.29,1.84,0.0,2.32,2.42,0.49
07/30/2025-15:56:29.305938,0.0,0.0,0.64,0.01,0.0,0.02,0.11,13.93,17.21,0.0,1.61,0.37,0.06,15.54,9.5,4.0,6.18,0.25,0.0,0.0,1.52,0.0,3.91,0.45,3.34,19.22,3.27,2.72,2.89,0.19,0.29,1.84,0.0,2.32,2.42,0.49
07/30/2025-15:56:29.761539,0.0,0.0,0.6,0.01,0.0,0.0,0.09,13.67,16.88,0.0,1.72,0.22,0.07,16.28,9.28,4.08,6.89,0.28,0.0,0.0,1.43,0.0,3.97,0.39,4.27,19.48,3.36,2.76,2.84,0.14,0.69,1.86,0.0,2.1,2.46,0.49
07/30/2025-15:56:30.217481,0.0,0.0,0.6,0.01,0.0,0.0,0.09,13.67,16.88,0.0,1.72,0.22,0.07,16.28,9.28,4.08,6.89,0.28,0.0,0.0,1.43,0.0,3.97,0.39,4.27,19.48,3.36,2.76,2.84,0.14,0.69,1.86,0.0,2.1,2.46,0.49
07/30/2025-15:56:30.691317,0.0,0.0,0.6,0.01,0.0,0.0,0.09,13.67,16.88,0.0,1.72,0.22,0.07,16.28,9.28,4.08,6.89,0.28,0.0,0.0,1.43,0.0,3.97,0.39,4.27,19.48,3.36,2.76,2.84,0.14,0.69,1.86,0.0,2.1,2.46,0.49
07/30/2025-15:56:31.143087,0.0,0.0,0.58,-0.0,0.0,-0.0,0.13,13.72,17.21,0.0,1.84,0.16,0.08,16.26,9.33,4.06,6.86,0.32,0.0,0.0,1.51,0.0,3.97,0.41,3.64,19.46,3.42,2.56,2.81,0.16,1.09,1.88,0.0,2.1,2.56,0.49
07/30/2025-15:56:31.642633,0.0,0.0,0.58,-0.0,0.0,-0.0,0.13,13.72,17.21,0.0,1.84,0.16,0.08,16.26,9.33,4.06,6.86,0.32,0.0,0.0,1.51,0.0,3.97,0.41,3.64,19.46,3.42,2.56,2.81,0.16,1.09,1.88,0.0,2.1,2.56,0.49
07/30/2025-15:56:32.096341,0.0,0.0,0.58,-0.0,0.0,-0.0,0.13,13.72,17.21,0.0,1.84,0.16,0.08,16.26,9.33,4.06,6.86,0.32,0.0,0.0,1.51,0.0,3.97,0.41,3.64,19.46,3.42,2.56,2.81,0.16,1.09,1.88,0.0,2.1,2.56,0.49
07/30/2025-15:56:32.574866,0.0,0.0,0.58,-0.0,0.0,-0.0,0.13,13.72,17.21,0.0,1.84,0.16,0.08,16.26,9.33,4.06,6.86,0.32,0.0,0.0,1.51,0.0,3.97,0.41,3.64,19.46,3.42,2.56,2.81,0.16,1.09,1.88,0.0,2.1,2.56,0.49
07/30/2025-15:56:33.030540,0.0,0.0,0.64,0.06,0.0,0.02,0.08,13.72,17.61,0.0,1.92,0.21,0.09,15.97,9.44,4.13,6.98,0.32,0.0,0.0,1.41,0.0,3.98,0.39,3.25,19.67,3.52,2.61,2.76,0.16,1.48,1.86,0.0,2.35,2.48,0.48
07/30/2025-15:56:33.443815,0.0,0.0,0.64,0.06,0.0,0.02,0.08,13.72,17.61,0.0,1.92,0.21,0.09,15.97,9.44,4.13,6.98,0.32,0.0,0.0,1.41,0.0,3.98,0.39,3.25,19.67,3.52,2.61,2.76,0.16,1.48,1.86,0.0,2.35,2.48,0.48
07/30/2025-15:56:33.899112,0.0,0.0,0.64,0.06,0.0,0.02,0.08,13.72,17.61,0.0,1.92,0.21,0.09,15.97,9.44,4.13,6.98,0.32,0.0,0.0,1.41,0.0,3.98,0.39,3.25,19.67,3.52,2.61,2.76,0.16,1.48,1.86,0.0,2.35,2.48,0.48
